word	score
mocking	-0.3
mockingly	-0.3
mocks	-0.3
molest	-0.3
molestation	-0.3
monotonous	-0.3
monotony	-0.3
monster	-0.3
monstrosities	-0.3
monstrosity	-0.3
monstrous	-0.3
monstrously	-0.3
moody	-0.3
moot	-0.3
mope	-0.3
morbid	-0.3
morbidly	-0.3
mordant	-0.3
mordantly	-0.3
moribund	-0.3
moron	-0.3
moronic	-0.3
morons	-0.3
mortification	-0.3
mortified	-0.3
mortify	-0.3
mortifying	-0.3
motionless	-0.3
motley	-0.3
mourn	-0.3
mourner	-0.3
mournful	-0.3
mournfully	-0.3
muddle	-0.3
muddy	-0.3
mudslinger	-0.3
mudslinging	-0.3
mulish	-0.3
multi-polarization	-0.3
mundane	-0.3
murder	-0.3
murderer	-0.3
murderous	-0.3
murderously	-0.3
murky	-0.3
muscle-flexing	-0.3
mushy	-0.3
musty	-0.3
mysterious	-0.3
mysteriously	-0.3
mystery	-0.3
mystify	-0.3
myth	-0.3
nag	-0.3
nagging	-0.3
naive	-0.3
naively	-0.3
narrower	-0.3
nastily	-0.3
nastiness	-0.3
nasty	-0.3
naughty	-0.3
nauseate	-0.3
nauseates	-0.3
nauseating	-0.3
nauseatingly	-0.3
na�ve	-0.3
nebulous	-0.3
nebulously	-0.3
needless	-0.3
needlessly	-0.3
needy	-0.3
nefarious	-0.3
nefariously	-0.3
negate	-0.3
negation	-0.3
negative	-0.3
negatives	-0.3
negativity	-0.3
neglect	-0.3
neglected	-0.3
negligence	-0.3
negligent	-0.3
nemesis	-0.3
nepotism	-0.3
nervous	-0.3
nervously	-0.3
nervousness	-0.3
nettle	-0.3
nettlesome	-0.3
neurotic	-0.3
neurotically	-0.3
niggle	-0.3
niggles	-0.3
nightmare	-0.3
nightmarish	-0.3
nightmarishly	-0.3
nitpick	-0.3
nitpicking	-0.3
noise	-0.3
noises	-0.3
noisier	-0.3
noisy	-0.3
non-confidence	-0.3
nonexistent	-0.3
nonresponsive	-0.3
nonsense	-0.3
nosey	-0.3
notoriety	-0.3
notorious	-0.3
notoriously	-0.3
noxious	-0.3
nuisance	-0.3
numb	-0.3
obese	-0.3
object	-0.3
objection	-0.3
objectionable	-0.3
objections	-0.3
oblique	-0.3
obliterate	-0.3
obliterated	-0.3
oblivious	-0.3
obnoxious	-0.3
obnoxiously	-0.3
obscene	-0.3
obscenely	-0.3
obscenity	-0.3
obscure	-0.3
obscured	-0.3
obscures	-0.3
obscurity	-0.3
obsess	-0.3
obsessive	-0.3
obsessively	-0.3
obsessiveness	-0.3
obsolete	-0.3
obstacle	-0.3
obstinate	-0.3
obstinately	-0.3
obstruct	-0.3
obstructed	-0.3
obstructing	-0.3
obstruction	-0.3
obstructs	-0.3
obtrusive	-0.3
obtuse	-0.3
occlude	-0.3
occluded	-0.3
occludes	-0.3
occluding	-0.3
odd	-0.3
odder	-0.3
oddest	-0.3
oddities	-0.3
oddity	-0.3
oddly	-0.3
odor	-0.3
offence	-0.3
offend	-0.3
offender	-0.3
offending	-0.3
offenses	-0.3
offensive	-0.3
offensively	-0.3
offensiveness	-0.3
officious	-0.3
ominous	-0.3
ominously	-0.3
omission	-0.3
omit	-0.3
one-sided	-0.3
onerous	-0.3
onerously	-0.3
onslaught	-0.3
opinionated	-0.3
opponent	-0.3
opportunistic	-0.3
oppose	-0.3
opposition	-0.3
oppositions	-0.3
oppress	-0.3
oppression	-0.3
oppressive	-0.3
oppressively	-0.3
oppressiveness	-0.3
oppressors	-0.3
ordeal	-0.3
orphan	-0.3
ostracize	-0.3
outbreak	-0.3
outburst	-0.3
outbursts	-0.3
outcast	-0.3
outcry	-0.3
outlaw	-0.3
outmoded	-0.3
outrage	-0.3
outraged	-0.3
outrageous	-0.3
outrageously	-0.3
outrageousness	-0.3
outrages	-0.3
outsider	-0.3
over-acted	-0.3
over-awe	-0.3
over-balanced	-0.3
over-hyped	-0.3
over-priced	-0.3
over-valuation	-0.3
overact	-0.3
overacted	-0.3
overawe	-0.3
overbalance	-0.3
overbalanced	-0.3
overbearing	-0.3
overbearingly	-0.3
overblown	-0.3
overdo	-0.3
overdone	-0.3
overdue	-0.3
overemphasize	-0.3
overheat	-0.3
overkill	-0.3
overloaded	-0.3
overlook	-0.3
overpaid	-0.3
overpayed	-0.3
overplay	-0.3
overpower	-0.3
overpriced	-0.3
overrated	-0.3
overreach	-0.3
overrun	-0.3
overshadow	-0.3
oversight	-0.3
oversights	-0.3
oversimplification	-0.3
oversimplified	-0.3
oversimplify	-0.3
oversize	-0.3
overstate	-0.3
overstated	-0.3
overstatement	-0.3
overstatements	-0.3
overstates	-0.3
overtaxed	-0.3
overthrow	-0.3
overthrows	-0.3
overturn	-0.3
overweight	-0.3
overwhelm	-0.3
overwhelmed	-0.3
overwhelming	-0.3
overwhelmingly	-0.3
overwhelms	-0.3
overzealous	-0.3
overzealously	-0.3
overzelous	-0.3
pain	-0.3
painful	-0.3
painfull	-0.3
painfully	-0.3
pains	-0.3
pale	-0.3
pales	-0.3
paltry	-0.3
pan	-0.3
pandemonium	-0.3
pander	-0.3
pandering	-0.3
panders	-0.3
panic	-0.3
panick	-0.3
panicked	-0.3
panicking	-0.3
panicky	-0.3
paradoxical	-0.3
paradoxically	-0.3
paralize	-0.3
paralyzed	-0.3
paranoia	-0.3
paranoid	-0.3
parasite	-0.3
pariah	-0.3
parody	-0.3
partiality	-0.3
partisan	-0.3
partisans	-0.3
passe	-0.3
passive	-0.3
passiveness	-0.3
pathetic	-0.3
pathetically	-0.3
patronize	-0.3
paucity	-0.3
pauper	-0.3
paupers	-0.3
payback	-0.3
peculiar	-0.3
peculiarly	-0.3
pedantic	-0.3
peeled	-0.3
peeve	-0.3
peeved	-0.3
peevish	-0.3
peevishly	-0.3
penalize	-0.3
penalty	-0.3
perfidious	-0.3
perfidity	-0.3
perfunctory	-0.3
peril	-0.3
perilous	-0.3
perilously	-0.3
perish	-0.3
pernicious	-0.3
perplex	-0.3
perplexed	-0.3
perplexing	-0.3
perplexity	-0.3
persecute	-0.3
persecution	-0.3
pertinacious	-0.3
pertinaciously	-0.3
pertinacity	-0.3
perturb	-0.3
perturbed	-0.3
pervasive	-0.3
perverse	-0.3
perversely	-0.3
perversion	-0.3
perversity	-0.3
pervert	-0.3
perverted	-0.3
perverts	-0.3
pessimism	-0.3
pessimistic	-0.3
pessimistically	-0.3
pest	-0.3
pestilent	-0.3
petrified	-0.3
petrify	-0.3
pettifog	-0.3
petty	-0.3
phobia	-0.3
phobic	-0.3
phony	-0.3
picket	-0.3
picketed	-0.3
picketing	-0.3
pickets	-0.3
picky	-0.3
pig	-0.3
pigs	-0.3
pillage	-0.3
pillory	-0.3
pimple	-0.3
pinch	-0.3
pique	-0.3
pitiable	-0.3
pitiful	-0.3
pitifully	-0.3
pitiless	-0.3
pitilessly	-0.3
pittance	-0.3
pity	-0.3
plagiarize	-0.3
plague	-0.3
plasticky	-0.3
plaything	-0.3
plea	-0.3
pleas	-0.3
plebeian	-0.3
plight	-0.3
plot	-0.3
plotters	-0.3
ploy	-0.3
plunder	-0.3
plunderer	-0.3
pointless	-0.3
pointlessly	-0.3
poison	-0.3
poisonous	-0.3
poisonously	-0.3
pokey	-0.3
poky	-0.3
polarisation	-0.3
polemize	-0.3
pollute	-0.3
polluter	-0.3
polluters	-0.3
polution	-0.3
pompous	-0.3
poor	-0.3
poorer	-0.3
poorest	-0.3
poorly	-0.3
posturing	-0.3
pout	-0.3
poverty	-0.3
powerless	-0.3
prate	-0.3
pratfall	-0.3
prattle	-0.3
precarious	-0.3
precariously	-0.3
precipitate	-0.3
precipitous	-0.3
predatory	-0.3
predicament	-0.3
prejudge	-0.3
prejudice	-0.3
prejudices	-0.3
prejudicial	-0.3
premeditated	-0.3
preoccupy	-0.3
preposterous	-0.3
preposterously	-0.3
presumptuous	-0.3
presumptuously	-0.3
pretence	-0.3
pretend	-0.3
pretense	-0.3
pretentious	-0.3
pretentiously	-0.3
prevaricate	-0.3
pricey	-0.3
pricier	-0.3
prick	-0.3
prickle	-0.3
prickles	-0.3
prideful	-0.3
prik	-0.3
primitive	-0.3
prison	-0.3
prisoner	-0.3
problem	-0.3
problematic	-0.3
problems	-0.3
procrastinate	-0.3
procrastinates	-0.3
procrastination	-0.3
profane	-0.3
profanity	-0.3
prohibit	-0.3
prohibitive	-0.3
prohibitively	-0.3
propaganda	-0.3
propagandize	-0.3
proprietary	-0.3
prosecute	-0.3
protest	-0.3
protested	-0.3
protesting	-0.3
protests	-0.3
protracted	-0.3
provocation	-0.3
provocative	-0.3
provoke	-0.3
pry	-0.3
pugnacious	-0.3
pugnaciously	-0.3
pugnacity	-0.3
punch	-0.3
punish	-0.3
punishable	-0.3
punitive	-0.3
punk	-0.3
puny	-0.3
puppet	-0.3
puppets	-0.3
puzzled	-0.3
puzzlement	-0.3
puzzling	-0.3
quack	-0.3
qualm	-0.3
qualms	-0.3
quandary	-0.3
quarrel	-0.3
quarrellous	-0.3
quarrellously	-0.3
quarrels	-0.3
quarrelsome	-0.3
quash	-0.3
queer	-0.3
questionable	-0.3
quibble	-0.3
quibbles	-0.3
quitter	-0.3
rabid	-0.3
racism	-0.3
racist	-0.3
racists	-0.3
racy	-0.3
radical	-0.3
radicalization	-0.3
radically	-0.3
radicals	-0.3
rage	-0.3
ragged	-0.3
raging	-0.3
rail	-0.3
raked	-0.3
rampage	-0.3
rampant	-0.3
ramshackle	-0.3
rancor	-0.3
randomly	-0.3
rankle	-0.3
rant	-0.3
ranted	-0.3
ranting	-0.3
rantingly	-0.3
rants	-0.3
rape	-0.3
raped	-0.3
raping	-0.3
rascal	-0.3
rascals	-0.3
rash	-0.3
rattle	-0.3
rattled	-0.3
rattles	-0.3
ravage	-0.3
raving	-0.3
reactionary	-0.3
rebellious	-0.3
rebuff	-0.3
rebuke	-0.3
recalcitrant	-0.3
recant	-0.3
recession	-0.3
recessionary	-0.3
reckless	-0.3
recklessly	-0.3
recklessness	-0.3
recoil	-0.3
recourses	-0.3
redundancy	-0.3
redundant	-0.3
refusal	-0.3
refuse	-0.3
refused	-0.3
refuses	-0.3
refusing	-0.3
refutation	-0.3
refute	-0.3
refuted	-0.3
refutes	-0.3
refuting	-0.3
regress	-0.3
regression	-0.3
regressive	-0.3
regret	-0.3
regreted	-0.3
regretful	-0.3
regretfully	-0.3
regrets	-0.3
regrettable	-0.3
regrettably	-0.3
regretted	-0.3
reject	-0.3
rejected	-0.3
rejecting	-0.3
rejection	-0.3
rejects	-0.3
relapse	-0.3
relentless	-0.3
relentlessly	-0.3
relentlessness	-0.3
reluctance	-0.3
reluctant	-0.3
reluctantly	-0.3
remorse	-0.3
remorseful	-0.3
remorsefully	-0.3
remorseless	-0.3
remorselessly	-0.3
remorselessness	-0.3
renounce	-0.3
renunciation	-0.3
repel	-0.3
repetitive	-0.3
reprehensible	-0.3
reprehensibly	-0.3
reprehension	-0.3
reprehensive	-0.3
repress	-0.3
repression	-0.3
repressive	-0.3
reprimand	-0.3
reproach	-0.3
reproachful	-0.3
reprove	-0.3
reprovingly	-0.3
repudiate	-0.3
repudiation	-0.3
repugn	-0.3
repugnance	-0.3
repugnant	-0.3
repugnantly	-0.3
repulse	-0.3
repulsed	-0.3
repulsing	-0.3
repulsive	-0.3
repulsively	-0.3
repulsiveness	-0.3
resent	-0.3
resentful	-0.3
resentment	-0.3
resignation	-0.3
resigned	-0.3
resistance	-0.3
restless	-0.3
restlessness	-0.3
restrict	-0.3
restricted	-0.3
restriction	-0.3
restrictive	-0.3
resurgent	-0.3
retaliate	-0.3
retaliatory	-0.3
retard	-0.3
retarded	-0.3
retardedness	-0.3
retards	-0.3
reticent	-0.3
retract	-0.3
retreat	-0.3
retreated	-0.3
revenge	-0.3
revengeful	-0.3
revengefully	-0.3
revert	-0.3
revile	-0.3
reviled	-0.3
revoke	-0.3
revolt	-0.3
revolting	-0.3
revoltingly	-0.3
revulsion	-0.3
revulsive	-0.3
rhapsodize	-0.3
rhetoric	-0.3
rhetorical	-0.3
ricer	-0.3
ridicule	-0.3
ridicules	-0.3
ridiculous	-0.3
ridiculously	-0.3
rife	-0.3
rift	-0.3
rifts	-0.3
rigid	-0.3
rigidity	-0.3
rigidness	-0.3
rile	-0.3
riled	-0.3
rip	-0.3
rip-off	-0.3
ripoff	-0.3
ripped	-0.3
risk	-0.3
risks	-0.3
risky	-0.3
rival	-0.3
rivalry	-0.3
roadblocks	-0.3
rocky	-0.3
rogue	-0.3
rollercoaster	-0.3
rot	-0.3
rotten	-0.3
rough	-0.3
rremediable	-0.3
rubbish	-0.3
rude	-0.3
rue	-0.3
ruffian	-0.3
ruffle	-0.3
ruin	-0.3
ruined	-0.3
ruining	-0.3
ruinous	-0.3
ruins	-0.3
rumbling	-0.3
rumor	-0.3
rumors	-0.3
rumours	-0.3
rumple	-0.3
run-down	-0.3
runaway	-0.3
rupture	-0.3
rust	-0.3
rusts	-0.3
rusty	-0.3
rut	-0.3
ruthless	-0.3
ruthlessly	-0.3
ruthlessness	-0.3
ruts	-0.3
sabotage	-0.3
sack	-0.3
sacrificed	-0.3
sad	-0.3
sadden	-0.3
sadly	-0.3
sadness	-0.3
sag	-0.3
sagged	-0.3
sagging	-0.3
saggy	-0.3
sags	-0.3
salacious	-0.3
sanctimonious	-0.3
sap	-0.3
sarcasm	-0.3
sarcastic	-0.3
sarcastically	-0.3
sardonic	-0.3
sardonically	-0.3
sass	-0.3
satirical	-0.3
satirize	-0.3
savage	-0.3
savaged	-0.3
savagery	-0.3
savages	-0.3
scaly	-0.3
scam	-0.3
scams	-0.3
scandal	-0.3
scandalize	-0.3
scandalized	-0.3
scandalous	-0.3
scandalously	-0.3
scandals	-0.3
scandel	-0.3
scandels	-0.3
scant	-0.3
scapegoat	-0.3
scar	-0.3
scarce	-0.3
scarcely	-0.3
scarcity	-0.3
scare	-0.3
scared	-0.3
scarier	-0.3
scariest	-0.3
scarily	-0.3
scarred	-0.3
scars	-0.3
scary	-0.3
scathing	-0.3
scathingly	-0.3
sceptical	-0.3
scoff	-0.3
scoffingly	-0.3
scold	-0.3
scolded	-0.3
scolding	-0.3
scoldingly	-0.3
scorching	-0.3
scorchingly	-0.3
scorn	-0.3
scornful	-0.3
scornfully	-0.3
scoundrel	-0.3
scourge	-0.3
scowl	-0.3
scramble	-0.3
scrambled	-0.3
scrambles	-0.3
scrambling	-0.3
scrap	-0.3
scratch	-0.3
scratched	-0.3
scratches	-0.3
scratchy	-0.3
scream	-0.3
screech	-0.3
screw-up	-0.3
screwed	-0.3
screwed-up	-0.3
screwy	-0.3
scuff	-0.3
scuffs	-0.3
scum	-0.3
scummy	-0.3
second-class	-0.3
second-tier	-0.3
secretive	-0.3
sedentary	-0.3
seedy	-0.3
seethe	-0.3
seething	-0.3
self-coup	-0.3
self-criticism	-0.3
self-defeating	-0.3
self-destructive	-0.3
self-humiliation	-0.3
self-interest	-0.3
self-interested	-0.3
self-serving	-0.3
selfinterested	-0.3
selfish	-0.3
selfishly	-0.3
selfishness	-0.3
semi-retarded	-0.3
senile	-0.3
sensationalize	-0.3
senseless	-0.3
senselessly	-0.3
seriousness	-0.3
sermonize	-0.3
servitude	-0.3
set-up	-0.3
setback	-0.3
setbacks	-0.3
sever	-0.3
severe	-0.3
severity	-0.3
sh*t	-0.3
shabby	-0.3
shadowy	-0.3
shady	-0.3
shake	-0.3
shaky	-0.3
shallow	-0.3
sham	-0.3
shambles	-0.3
shame	-0.3
shameful	-0.3
shamefully	-0.3
shamefulness	-0.3
shameless	-0.3
shamelessly	-0.3
shamelessness	-0.3
shark	-0.3
sharply	-0.3
shatter	-0.3
shemale	-0.3
shimmer	-0.3
shimmy	-0.3
shipwreck	-0.3
shirk	-0.3
shirker	-0.3
shit	-0.3
shiver	-0.3
shock	-0.3
shocked	-0.3
shocking	-0.3
shockingly	-0.3
shoddy	-0.3
short-lived	-0.3
shortage	-0.3
shortchange	-0.3
shortcoming	-0.3
shortcomings	-0.3
shortness	-0.3
shortsighted	-0.3
shortsightedness	-0.3
showdown	-0.3
shrew	-0.3
shriek	-0.3
shrill	-0.3
shrilly	-0.3
shrivel	-0.3
shroud	-0.3
shrouded	-0.3
shrug	-0.3
shun	-0.3
shunned	-0.3
sick	-0.3
sicken	-0.3
sickening	-0.3
sickeningly	-0.3
sickly	-0.3
sickness	-0.3
sidetrack	-0.3
sidetracked	-0.3
siege	-0.3
sillily	-0.3
silly	-0.3
simplistic	-0.3
simplistically	-0.3
sin	-0.3
sinful	-0.3
sinfully	-0.3
sinister	-0.3
sinisterly	-0.3
sink	-0.3
sinking	-0.3
skeletons	-0.3
skeptic	-0.3
skeptical	-0.3
skeptically	-0.3
skepticism	-0.3
sketchy	-0.3
skimpy	-0.3
skinny	-0.3
skittish	-0.3
skittishly	-0.3
skulk	-0.3
slack	-0.3
slander	-0.3
slanderer	-0.3
slanderous	-0.3
slanderously	-0.3
slanders	-0.3
slap	-0.3
slashing	-0.3
slaughter	-0.3
slaughtered	-0.3
slave	-0.3
slaves	-0.3
sleazy	-0.3
slime	-0.3
slog	-0.3
slogged	-0.3
slogging	-0.3
slogs	-0.3
sloooooooooooooow	-0.3
sloooow	-0.3
slooow	-0.3
sloow	-0.3
sloppily	-0.3
sloppy	-0.3
sloth	-0.3
slothful	-0.3
slow	-0.3
slow-moving	-0.3
slowed	-0.3
slower	-0.3
slowest	-0.3
slowly	-0.3
sloww	-0.3
slowww	-0.3
slowwww	-0.3
slug	-0.3
sluggish	-0.3
slump	-0.3
slumping	-0.3
slumpping	-0.3
slur	-0.3
slut	-0.3
sluts	-0.3
sly	-0.3
smack	-0.3
smallish	-0.3
smash	-0.3
smear	-0.3
smell	-0.3
smelled	-0.3
smelling	-0.3
smells	-0.3
smelly	-0.3
smelt	-0.3
smoke	-0.3
smokescreen	-0.3
smolder	-0.3
smoldering	-0.3
smother	-0.3
smoulder	-0.3
smouldering	-0.3
smudge	-0.3
smudged	-0.3
smudges	-0.3
smudging	-0.3
smug	-0.3
smugly	-0.3
smut	-0.3
smuttier	-0.3
smuttiest	-0.3
smutty	-0.3
snag	-0.3
snagged	-0.3
snagging	-0.3
snags	-0.3
snappish	-0.3
snappishly	-0.3
snare	-0.3
snarky	-0.3
snarl	-0.3
sneak	-0.3
sneakily	-0.3
sneaky	-0.3
sneer	-0.3
sneering	-0.3
sneeringly	-0.3
snob	-0.3
snobbish	-0.3
snobby	-0.3
snobish	-0.3
snobs	-0.3
snub	-0.3
so-cal	-0.3
soapy	-0.3
sob	-0.3
sober	-0.3
sobering	-0.3
solemn	-0.3
solicitude	-0.3
somber	-0.3
sore	-0.3
sorely	-0.3
soreness	-0.3
sorrow	-0.3
sorrowful	-0.3
sorrowfully	-0.3
sorry	-0.3
sour	-0.3
sourly	-0.3
spade	-0.3
spank	-0.3
spendy	-0.3
spew	-0.3
spewed	-0.3
spewing	-0.3
spews	-0.3
spilling	-0.3
spinster	-0.3
spiritless	-0.3
spite	-0.3
spiteful	-0.3
spitefully	-0.3
spitefulness	-0.3
splatter	-0.3
split	-0.3
splitting	-0.3
spoil	-0.3
spoilage	-0.3
spoilages	-0.3
spoiled	-0.3
spoilled	-0.3
spoils	-0.3
spook	-0.3
spookier	-0.3
spookiest	-0.3
spookily	-0.3
spooky	-0.3
spoon-fed	-0.3
spoon-feed	-0.3
spoonfed	-0.3
sporadic	-0.3
spotty	-0.3
spurious	-0.3
spurn	-0.3
sputter	-0.3
squabble	-0.3
squabbling	-0.3
squander	-0.3
squash	-0.3
squeak	-0.3
squeaks	-0.3
squeaky	-0.3
squeal	-0.3
squealing	-0.3
squeals	-0.3
squirm	-0.3
stab	-0.3
stagnant	-0.3
stagnate	-0.3
stagnation	-0.3
staid	-0.3
stain	-0.3
stains	-0.3
stale	-0.3
stalemate	-0.3
stall	-0.3
stalls	-0.3
stammer	-0.3
stampede	-0.3
standstill	-0.3
stark	-0.3
starkly	-0.3
startle	-0.3
startling	-0.3
startlingly	-0.3
starvation	-0.3
starve	-0.3
static	-0.3
steal	-0.3
stealing	-0.3
steals	-0.3
steep	-0.3
steeply	-0.3
stench	-0.3
stereotype	-0.3
stereotypical	-0.3
stereotypically	-0.3
stern	-0.3
stew	-0.3
sticky	-0.3
stiff	-0.3
stiffness	-0.3
stifle	-0.3
stifling	-0.3
stiflingly	-0.3
stigma	-0.3
stigmatize	-0.3
sting	-0.3
stinging	-0.3
stingingly	-0.3
stingy	-0.3
stink	-0.3
stinks	-0.3
stodgy	-0.3
stole	-0.3
stolen	-0.3
stooge	-0.3
stooges	-0.3
stormy	-0.3
straggle	-0.3
straggler	-0.3
strain	-0.3
strained	-0.3
straining	-0.3
strange	-0.3
strangely	-0.3
stranger	-0.3
strangest	-0.3
strangle	-0.3
streaky	-0.3
strenuous	-0.3
stress	-0.3
stresses	-0.3
stressful	-0.3
stressfully	-0.3
stricken	-0.3
strict	-0.3
strictly	-0.3
strident	-0.3
stridently	-0.3
strife	-0.3
strike	-0.3
stringent	-0.3
stringently	-0.3
struck	-0.3
struggle	-0.3
struggled	-0.3
struggles	-0.3
struggling	-0.3
strut	-0.3
stubborn	-0.3
stubbornly	-0.3
stubbornness	-0.3
stuck	-0.3
stuffy	-0.3
stumble	-0.3
stumbled	-0.3
stumbles	-0.3
stump	-0.3
stumped	-0.3
stumps	-0.3
stun	-0.3
stunt	-0.3
stunted	-0.3
stupid	-0.3
stupidest	-0.3
stupidity	-0.3
stupidly	-0.3
stupified	-0.3
stupify	-0.3
stupor	-0.3
stutter	-0.3
stuttered	-0.3
stuttering	-0.3
stutters	-0.3
sty	-0.3
stymied	-0.3
sub-par	-0.3
subdued	-0.3
subjected	-0.3
subjection	-0.3
subjugate	-0.3
subjugation	-0.3
submissive	-0.3
subordinate	-0.3
subpoena	-0.3
subpoenas	-0.3
subservience	-0.3
subservient	-0.3
substandard	-0.3
subtract	-0.3
subversion	-0.3
subversive	-0.3
subversively	-0.3
subvert	-0.3
succumb	-0.3
suck	-0.3
sucked	-0.3
sucker	-0.3
sucks	-0.3
sucky	-0.3
sue	-0.3
sued	-0.3
sueing	-0.3
sues	-0.3
suffer	-0.3
suffered	-0.3
sufferer	-0.3
sufferers	-0.3
suffering	-0.3
suffers	-0.3
suffocate	-0.3
sugar-coat	-0.3
sugar-coated	-0.3
sugarcoated	-0.3
suicidal	-0.3
suicide	-0.3
sulk	-0.3
sullen	-0.3
sully	-0.3
sunder	-0.3
sunk	-0.3
sunken	-0.3
superficial	-0.3
superficiality	-0.3
superficially	-0.3
superfluous	-0.3
superstition	-0.3
superstitious	-0.3
suppress	-0.3
suppression	-0.3
surrender	-0.3
susceptible	-0.3
suspect	-0.3
suspicion	-0.3
suspicions	-0.3
suspicious	-0.3
suspiciously	-0.3
swagger	-0.3
swamped	-0.3
sweaty	-0.3
swelled	-0.3
swelling	-0.3
swindle	-0.3
swipe	-0.3
swollen	-0.3
symptom	-0.3
symptoms	-0.3
syndrome	-0.3
taboo	-0.3
tacky	-0.3
taint	-0.3
tainted	-0.3
tamper	-0.3
tangle	-0.3
tangled	-0.3
tangles	-0.3
tank	-0.3
tanked	-0.3
tanks	-0.3
tantrum	-0.3
tardy	-0.3
tarnish	-0.3
tarnished	-0.3
tarnishes	-0.3
tarnishing	-0.3
tattered	-0.3
taunt	-0.3
taunting	-0.3
tauntingly	-0.3
taunts	-0.3
taut	-0.3
tawdry	-0.3
taxing	-0.3
tease	-0.3
teasingly	-0.3
tedious	-0.3
tediously	-0.3
temerity	-0.3
temper	-0.3
tempest	-0.3
temptation	-0.3
tenderness	-0.3
tense	-0.3
tension	-0.3
tentative	-0.3
tentatively	-0.3
tenuous	-0.3
tenuously	-0.3
tepid	-0.3
terrible	-0.3
terribleness	-0.3
terribly	-0.3
terror	-0.3
terror-genic	-0.3
terrorism	-0.3
terrorize	-0.3
testily	-0.3
testy	-0.3
tetchily	-0.3
tetchy	-0.3
thankless	-0.3
thicker	-0.3
thirst	-0.3
thorny	-0.3
thoughtless	-0.3
thoughtlessly	-0.3
thoughtlessness	-0.3
thrash	-0.3
threat	-0.3
threaten	-0.3
threatening	-0.3
threats	-0.3
threesome	-0.3
throb	-0.3
throbbed	-0.3
throbbing	-0.3
throbs	-0.3
throttle	-0.3
thug	-0.3
thumb-down	-0.3
thumbs-down	-0.3
thwart	-0.3
time-consuming	-0.3
timid	-0.3
timidity	-0.3
timidly	-0.3
timidness	-0.3
tin-y	-0.3
tingled	-0.3
tingling	-0.3
tired	-0.3
tiresome	-0.3
tiring	-0.3
tiringly	-0.3
toil	-0.3
toll	-0.3
top-heavy	-0.3
topple	-0.3
torment	-0.3
tormented	-0.3
torrent	-0.3
tortuous	-0.3
torture	-0.3
tortured	-0.3
tortures	-0.3
torturing	-0.3
torturous	-0.3
torturously	-0.3
totalitarian	-0.3
touchy	-0.3
toughness	-0.3
tout	-0.3
touted	-0.3
touts	-0.3
toxic	-0.3
traduce	-0.3
tragedy	-0.3
tragic	-0.3
tragically	-0.3
traitor	-0.3
traitorous	-0.3
traitorously	-0.3
tramp	-0.3
trample	-0.3
transgress	-0.3
transgression	-0.3
trap	-0.3
traped	-0.3
trapped	-0.3
trash	-0.3
trashed	-0.3
trashy	-0.3
trauma	-0.3
traumatic	-0.3
traumatically	-0.3
traumatize	-0.3
traumatized	-0.3
travesties	-0.3
travesty	-0.3
treacherous	-0.3
treacherously	-0.3
treachery	-0.3
treason	-0.3
treasonous	-0.3
trick	-0.3
tricked	-0.3
trickery	-0.3
tricky	-0.3
trivial	-0.3
trivialize	-0.3
trouble	-0.3
troubled	-0.3
troublemaker	-0.3
troubles	-0.3
troublesome	-0.3
troublesomely	-0.3
troubling	-0.3
troublingly	-0.3
truant	-0.3
tumble	-0.3
tumbled	-0.3
tumbles	-0.3
tumultuous	-0.3
turbulent	-0.3
turmoil	-0.3
twist	-0.3
twisted	-0.3
twists	-0.3
two-faced	-0.3
two-faces	-0.3
tyrannical	-0.3
tyrannically	-0.3
tyranny	-0.3
tyrant	-0.3
ugh	-0.3
uglier	-0.3
ugliest	-0.3
ugliness	-0.3
ugly	-0.3
ulterior	-0.3
ultimatum	-0.3
ultimatums	-0.3
ultra-hardline	-0.3
un-viewable	-0.3
unable	-0.3
unacceptable	-0.3
unacceptablely	-0.3
unacceptably	-0.3
unaccessible	-0.3
unaccustomed	-0.3
unachievable	-0.3
unaffordable	-0.3
unappealing	-0.3
unattractive	-0.3
unauthentic	-0.3
unavailable	-0.3
unavoidably	-0.3
unbearable	-0.3
unbearablely	-0.3
unbelievable	-0.3
unbelievably	-0.3
uncaring	-0.3
uncertain	-0.3
uncivil	-0.3
uncivilized	-0.3
unclean	-0.3
unclear	-0.3
uncollectible	-0.3
uncomfortable	-0.3
uncomfortably	-0.3
uncomfy	-0.3
uncompetitive	-0.3
uncompromising	-0.3
uncompromisingly	-0.3
unconfirmed	-0.3
unconstitutional	-0.3
uncontrolled	-0.3
unconvincing	-0.3
unconvincingly	-0.3
uncooperative	-0.3
uncouth	-0.3
uncreative	-0.3
undecided	-0.3
undefined	-0.3
undependability	-0.3
undependable	-0.3
undercut	-0.3
undercuts	-0.3
undercutting	-0.3
underdog	-0.3
underestimate	-0.3
underlings	-0.3
undermine	-0.3
undermined	-0.3
undermines	-0.3
undermining	-0.3
underpaid	-0.3
underpowered	-0.3
undersized	-0.3
undesirable	-0.3
undetermined	-0.3
undid	-0.3
undignified	-0.3
undissolved	-0.3
undocumented	-0.3
undone	-0.3
undue	-0.3
unease	-0.3
uneasily	-0.3
uneasiness	-0.3
uneasy	-0.3
uneconomical	-0.3
unemployed	-0.3
unequal	-0.3
unethical	-0.3
uneven	-0.3
uneventful	-0.3
unexpected	-0.3
unexpectedly	-0.3
unexplained	-0.3
